;tx_id;rx_id;link_id;distance_km;azimuth_deg;geometry
287;TX_0001;288;TX_0001_RX_0288;8;350;POINT (-13.419263577505939 9.416289113793054)
288;TX_0001;289;TX_0001_RX_0289;9;0;POINT (-13.406568324213072 9.426372407105976)
289;TX_0001;290;TX_0001_RX_0290;9;10;POINT (-13.392343880445619 9.425071524534069)
290;TX_0001;291;TX_0001_RX_0291;9;20;POINT (-13.378563371905408 9.42133721684155)
291;TX_0001;292;TX_0001_RX_0292;9;30;POINT (-13.365645746393064 9.41528306752309)
292;TX_0001;293;TX_0001_RX_0293;9;40;POINT (-13.353983651320194 9.407093175088875)
293;TX_0001;294;TX_0001_RX_0294;9;50;POINT (-13.343931484871783 9.397016541319685)
294;TX_0001;295;TX_0001_RX_0295;9;60;POINT (-13.335794621752761 9.385359486290605)
295;TX_0001;296;TX_0001_RX_0296;9;70;POINT (-13.329820141578516 9.372476323039905)
296;TX_0001;297;TX_0001_RX_0297;9;80;POINT (-13.326189340671105 9.358758577463691)
297;TX_0001;298;TX_0001_RX_0298;9;90;POINT (-13.325012252336236 9.344623082755687)
298;TX_0001;299;TX_0001_RX_0299;9;100;POINT (-13.326324338502777 9.33049931122363)
299;TX_0001;300;TX_0001_RX_0300;9;110;POINT (-13.330085448936128 9.316816328678023)
300;TX_0001;301;TX_0001_RX_0301;9;120;POINT (-13.336181075189163 9.30398976723499)
301;TX_0001;302;TX_0001_RX_0302;9;130;POINT (-13.344425857127906 9.292409211085083)
302;TX_0001;303;TX_0001_RX_0303;9;140;POINT (-13.354569232303058 9.282426376681341)
303;TX_0001;304;TX_0001_RX_0304;9;150;POINT (-13.366303054563472 9.27434444434968)
304;TX_0001;305;TX_0001_RX_0305;9;160;POINT (-13.379270949906486 9.268408863291292)
305;TX_0001;306;TX_0001_RX_0306;9;170;POINT (-13.393079126234715 9.26479990738634)
306;TX_0001;307;TX_0001_RX_0307;9;180;POINT (-13.407308310833072 9.263627206438004)
307;TX_0001;308;TX_0001_RX_0308;9;190;POINT (-13.421526456153282 9.264926418060636)
308;TX_0001;309;TX_0001_RX_0309;9;200;POINT (-13.435301831799487 9.268658141051182)
309;TX_0001;310;TX_0001_RX_0310;9;210;POINT (-13.448216109075132 9.274709103669789)
310;TX_0001;311;TX_0001_RX_0311;9;220;POINT (-13.459877044413984 9.282895591770764)
311;TX_0001;312;TX_0001_RX_0312;9;230;POINT (-13.469930379508671 9.292969014186832)
312;TX_0001;313;TX_0001_RX_0313;9;240;POINT (-13.478070598694408 9.304623438179009)
313;TX_0001;314;TX_0001_RX_0314;9;250;POINT (-13.484050217562139 9.317504868049536)
314;TX_0001;315;TX_0001_RX_0315;9;260;POINT (-13.487687319987579 9.331221986971892)
315;TX_0001;316;TX_0001_RX_0316;9;270;POINT (-13.488871112611504 9.345358037334924)
316;TX_0001;317;TX_0001_RX_0317;9;280;POINT (-13.487565324872724 9.359483479810597)
317;TX_0001;318;TX_0001_RX_0318;9;290;POINT (-13.483809347325879 9.37316904704893)
318;TX_0001;319;TX_0001_RX_0319;9;300;POINT (-13.477717069317531 9.385998795183323)
319;TX_0001;320;TX_0001_RX_0320;9;310;POINT (-13.469473447132543 9.397582755662684)
320;TX_0001;321;TX_0001_RX_0321;9;320;POINT (-13.459328903333372 9.40756880142226)
321;TX_0001;322;TX_0001_RX_0322;9;330;POINT (-13.447591725020597 9.415653364798752)
322;TX_0001;323;TX_0001_RX_0323;9;340;POINT (-13.43461869098384 9.421590679246755)
323;TX_0001;324;TX_0001_RX_0324;9;350;POINT (-13.420804213122828 9.4252002618121)
324;TX_0001;325;TX_0001_RX_0325;10;0;POINT (-13.406526819024409 9.435413761676598)
325;TX_0001;326;TX_0001_RX_0326;10;10;POINT (-13.390721488978238 9.433968232779682)
326;TX_0001;327;TX_0001_RX_0327;10;20;POINT (-13.375409493288656 9.429818840710075)
327;TX_0001;328;TX_0001_RX_0328;10;30;POINT (-13.361056368448692 9.423091809126605)
328;TX_0001;329;TX_0001_RX_0329;10;40;POINT (-13.348098414535999 9.413991716371472)
329;TX_0001;330;TX_0001_RX_0330;10;50;POINT (-13.336929415653698 9.402795257141412)
330;TX_0001;331;TX_0001_RX_0331;10;60;POINT (-13.32788866757484 9.389842811486098)
331;TX_0001;332;TX_0001_RX_0332;10;70;POINT (-13.321250677205722 9.375528080306019)
332;TX_0001;333;TX_0001_RX_0333;10;80;POINT (-13.317216845644722 9.36028610504694)
333;TX_0001;334;TX_0001_RX_0334;10;90;POINT (-13.315909384483806 9.344580037799275)
334;TX_0001;335;TX_0001_RX_0335;10;100;POINT (-13.317367645703929 9.328887065121325)
335;TX_0001;336;TX_0001_RX_0336;10;110;POINT (-13.321546971331857 9.313683913610747)
336;TX_0001;337;TX_0001_RX_0337;10;120;POINT (-13.328320092296511 9.299432376935801)
337;TX_0001;338;TX_0001_RX_0338;10;130;POINT (-13.337481028976184 9.28656530248462)
338;TX_0001;339;TX_0001_RX_0339;10;140;POINT (-13.348751371013844 9.275473461152082)
339;TX_0001;340;TX_0001_RX_0340;10;150;POINT (-13.361788743217168 9.266493696576152)
340;TX_0001;341;TX_0001_RX_0341;10;160;POINT (-13.376197199705864 9.259898711213884)
341;TX_0001;342;TX_0001_RX_0342;10;170;POINT (-13.391539231672763 9.255888797180432)
342;TX_0001;343;TX_0001_RX_0343;10;180;POINT (-13.407349026710682 9.254585761217278)
343;TX_0001;344;TX_0001_RX_0344;10;190;POINT (-13.423146580893238 9.256029227213334)
344;TX_0001;345;TX_0001_RX_0345;10;200;POINT (-13.438452239675557 9.260175428292058)
345;TX_0001;346;TX_0001_RX_0346;10;210;POINT (-13.452801230891122 9.266898525677655)
346;TX_0001;347;TX_0001_RX_0347;10;220;POINT (-13.465757753036282 9.275994415552505)
347;TX_0001;348;TX_0001_RX_0348;10;230;POINT (-13.476928194694986 9.287186910150263)
348;TX_0001;349;TX_0001_RX_0349;10;240;POINT (-13.485973086068164 9.3001361076137)
349;TX_0001;350;TX_0001_RX_0350;10;250;POINT (-13.492617420503276 9.314448698820112)
350;TX_0001;351;TX_0001_RX_0351;10;260;POINT (-13.496659031714024 9.32968990043364)
351;TX_0001;352;TX_0001_RX_0352;10;270;POINT (-13.497974769771778 9.345396653675218)
352;TX_0001;353;TX_0001_RX_0353;10;280;POINT (-13.496524284385577 9.361091689245397)
353;TX_0001;354;TX_0001_RX_0354;10;290;POINT (-13.492351295653481 9.376298031732771)
354;TX_0001;355;TX_0001_RX_0355;10;300;POINT (-13.4855823083254 9.390553502592637)
355;TX_0001;356;TX_0001_RX_0356;10;310;POINT (-13.476422803443347 9.403424779918343)
356;TX_0001;357;TX_0001_RX_0357;10;320;POINT (-13.465151018663203 9.414520585887317)
357;TX_0001;358;TX_0001_RX_0358;10;330;POINT (-13.45210950318744 9.423503598667207)
358;TX_0001;359;TX_0001_RX_0359;10;340;POINT (-13.437694702632353 9.430100724017525)
359;TX_0001;360;TX_0001_RX_0360;10;350;POINT (-13.42234489099322 9.434111411706482)
